room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
10636175,54376302,Private room,,Santo António,1,,1,1.0,40.0,1.0,38.726276,-9.146949,2016-06-02 17:34:13.355487
5646107,9281217,Private room,,Arroios,2,,2,1.0,33.0,3.0,38.726355,-9.143128,2016-06-02 14:36:32.608811
13273961,63477403,Private room,,Arroios,0,,2,1.0,33.0,4.0,38.726348,-9.140508,2016-06-02 15:18:38.659321
11329867,20551715,Private room,,Arroios,1,,2,1.0,27.0,1.0,38.726564,-9.140182,2016-06-02 12:12:36.610473
5627048,13305270,Private room,,Arroios,0,,1,1.0,26.0,20.0,38.727798,-9.144161,2016-06-02 15:15:44.534954
10389840,48780588,Private room,,Avenidas Novas,5,4.5,2,1.0,20.0,2.0,38.730328,-9.149523,2016-06-02 13:41:40.399855
8946693,46762399,Private room,,Avenidas Novas,0,,2,1.0,46.0,1.0,38.73053,-9.149548,2016-06-02 10:20:05.394235
13201178,73826302,Private room,,Arroios,0,,2,1.0,23.0,1.0,38.728672,-9.142106,2016-06-02 13:05:13.635549
13201517,73826302,Private room,,Arroios,0,,2,1.0,23.0,1.0,38.728684,-9.140634,2016-06-02 15:46:37.545551
3111913,10082408,Private room,,Santo António,0,,2,1.0,172.0,1.0,38.726804,-9.14649,2016-06-02 13:53:43.732388
8946767,46762399,Private room,,Avenidas Novas,1,,2,1.0,58.0,1.0,38.728949,-9.149554,2016-06-02 13:11:39.381604
10251409,52424707,Private room,,Santo António,0,,2,1.0,29.0,2.0,38.726051,-9.144305,2016-06-02 16:42:32.410707
9143869,18181298,Private room,,Arroios,0,,2,1.0,18.0,14.0,38.728951,-9.137724,2016-06-02 14:27:49.845492
10139936,37220008,Private room,,Avenidas Novas,0,,3,1.0,45.0,2.0,38.728962,-9.149065,2016-06-02 11:09:23.725207
2459281,9281217,Private room,,Arroios,0,,2,1.0,33.0,3.0,38.727499,-9.14366,2016-06-02 14:45:22.596775
3557468,13305270,Private room,,Arroios,5,4.5,2,1.0,33.0,1.0,38.728229,-9.142405,2016-06-02 16:05:28.905327
6654667,9281217,Private room,,Arroios,1,,2,1.0,33.0,3.0,38.729254,-9.144262,2016-06-02 14:23:49.799099
9531728,43691925,Private room,,Arroios,0,,3,1.0,43.0,2.0,38.729821,-9.145636,2016-06-02 13:33:39.550783
12272413,23780167,Private room,,Santo António,0,,1,1.0,16.0,,38.727538,-9.145677,2016-06-02 13:13:10.096747
12332896,66344332,Private room,,Santo António,0,,2,1.0,29.0,3.0,38.725885,-9.143998,2016-06-02 12:49:06.675689
11850036,49897823,Private room,,Arroios,1,,2,1.0,29.0,1.0,38.727562,-9.139544,2016-06-02 14:46:51.034841
2993182,13305270,Private room,,Arroios,8,4.0,2,1.0,33.0,3.0,38.728208,-9.142884,2016-06-02 15:49:46.190661
12304611,66344332,Private room,,Santo António,1,,2,1.0,29.0,3.0,38.725829,-9.144874,2016-06-02 12:29:33.024176
12322690,36227752,Private room,,Arroios,0,,2,1.0,58.0,1.0,38.729299,-9.144345,2016-06-02 13:42:57.071999
12322037,36227752,Private room,,Arroios,0,,4,1.0,115.0,1.0,38.729606,-9.142716,2016-06-02 14:13:14.611372
3233761,14629738,Private room,,Avenidas Novas,2,,2,1.0,21.0,1.0,38.729811,-9.150454,2016-06-02 17:41:28.574030
10139337,37220008,Private room,,Avenidas Novas,3,3.5,2,1.0,33.0,2.0,38.729235,-9.148273,2016-06-02 13:07:32.967608
4077178,20764621,Private room,,Santo António,57,4.5,2,1.0,34.0,2.0,38.725863,-9.146748,2016-06-02 15:24:38.239081
6818267,35702541,Private room,,Arroios,1,,1,1.0,19.0,5.0,38.72826,-9.142969,2016-06-02 12:44:11.949909
11204479,12234846,Private room,,Santo António,2,,2,1.0,18.0,1.0,38.72633,-9.144745,2016-06-02 13:49:55.517861
12026240,63477403,Private room,,Arroios,0,,2,1.0,33.0,2.0,38.725981,-9.140139,2016-06-02 15:03:10.794586
9660606,37220008,Private room,,Arroios,7,4.5,2,1.0,33.0,2.0,38.729716,-9.147256,2016-06-02 14:19:27.871383
4812402,14336284,Private room,,Arroios,9,4.0,3,1.0,35.0,1.0,38.73107,-9.143037,2016-06-02 15:02:15.886029
11319329,58899339,Private room,,Avenidas Novas,0,,2,1.0,52.0,1.0,38.733549,-9.145429,2016-06-02 17:42:37.938792
12417786,64397760,Private room,,Arroios,1,,2,1.0,29.0,2.0,38.731401,-9.145225,2016-06-02 15:55:07.479494
7929841,41713916,Private room,,Avenidas Novas,0,,2,1.0,64.0,2.0,38.730802,-9.150756,2016-06-02 13:21:28.414038
5976156,22004078,Private room,,Avenidas Novas,1,,4,1.0,60.0,1.0,38.730788,-9.150243,2016-06-02 16:01:27.164501
7929821,41713916,Private room,,Avenidas Novas,1,,2,1.0,60.0,2.0,38.731943,-9.150147,2016-06-02 17:35:02.115230
5332447,14629738,Private room,,Avenidas Novas,4,5.0,2,1.0,21.0,1.0,38.732,-9.149895,2016-06-02 13:09:59.937591
358781,1815773,Private room,,Avenidas Novas,27,5.0,2,1.0,29.0,3.0,38.734316,-9.155432,2016-06-02 14:39:03.136935
11585911,61058696,Private room,,Avenidas Novas,2,,1,1.0,29.0,1.0,38.736934,-9.149633,2016-06-02 11:09:32.108813
13315505,33147435,Private room,,Areeiro,0,,2,1.0,40.0,3.0,38.741928,-9.142972,2016-06-02 15:41:22.831273
13054764,2010790,Private room,,Avenidas Novas,0,,2,1.0,25.0,1.0,38.739027,-9.145167,2016-06-02 12:23:32.252976
530297,2604474,Private room,,Avenidas Novas,60,4.5,1,1.0,46.0,2.0,38.740485,-9.148057,2016-06-02 14:15:38.031248
12199310,3957193,Private room,,Avenidas Novas,0,,1,1.0,52.0,1.0,38.738119,-9.147357,2016-06-02 14:36:00.977894
12737152,47651345,Private room,,Avenidas Novas,0,,2,1.0,40.0,1.0,38.739704,-9.148139,2016-06-02 16:38:27.436351
3584529,14336284,Private room,,Arroios,9,4.0,3,1.0,35.0,1.0,38.731979,-9.143858,2016-06-02 15:13:04.621688
4565175,23663767,Private room,,Campolide,4,4.5,5,1.0,46.0,1.0,38.73746,-9.158202,2016-06-02 11:19:09.840459
758145,3994096,Private room,,Avenidas Novas,25,4.5,1,1.0,33.0,1.0,38.732733,-9.149413,2016-06-02 17:41:22.555565
3751448,10253169,Private room,,Avenidas Novas,2,,2,1.0,23.0,2.0,38.739672,-9.148734,2016-06-02 12:21:12.223500
6039402,17155995,Private room,,Avenidas Novas,0,,1,1.0,58.0,1.0,38.735978,-9.149339,2016-06-02 13:42:38.083266
1548222,6490800,Private room,,Avenidas Novas,0,,1,1.0,29.0,1.0,38.739104,-9.150872,2016-06-02 13:32:52.562558
1401014,7564916,Private room,,Avenidas Novas,1,,2,1.0,58.0,25.0,38.732326,-9.151154,2016-06-02 15:34:24.478503
5925823,30703097,Private room,,Campolide,4,5.0,2,1.0,26.0,1.0,38.730882,-9.160149,2016-06-02 12:33:27.725491
2092217,4827358,Private room,,Avenidas Novas,4,2.5,3,1.0,31.0,1.0,38.730911,-9.150796,2016-06-02 17:19:02.536082
5663627,15925834,Private room,,Arroios,0,,2,1.0,46.0,1.0,38.734345,-9.143445,2016-06-02 16:42:57.718370
